"name","url","cover","rate","category","language","showtime","length","othername","id","label"
"李碧华鬼魅系列：迷离夜","http://movie.douban.com/subject/22759660/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2006602893.jpg","6.6","恐怖","粤语","2013.0","114.0","Part 1","dae98e4bf14cf088a0b3514a4c9ed777","Movie"
"杀出个黎明","http://movie.douban.com/subject/1301409/","http://img3.douban.com/lpic/s1892263.jpg","7.5","动作;恐怖;犯罪","英语;西班牙语","1996.0","108.0","恶夜追杀令;从黄昏到黎明","36c232c967a33a4a61121ff7a8ef8e7b","Movie"
"死亡录像2","http://movie.douban.com/subject/3105162/","http://img3.douban.com/lpic/s3537374.jpg","6.6","悬疑;惊悚;恐怖","西班牙语","2009.0","85.0","80分钟死亡续播(港);尸控(台)","7be05d0c5ac079f5592cc9d14d3e8239","Movie"
"阴齿","http://movie.douban.com/subject/1962823/","http://img3.douban.com/lpic/s2828521.jpg","5.8","喜剧;惊悚;恐怖","英语","2007.0","94.0","小心有牙;牙齿;阴牙人","b2a835ceb0a5ca60d0d20620e33bb1c2","Movie"
"恐怖废墟","http://movie.douban.com/subject/2132486/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1174714400.jpg","6.3","惊悚;恐怖","英语","2008.0","90.0","恶魔的废墟","9d775a55243e7d2fcb0ed2fe514d6643","Movie"
"见鬼十法","http://movie.douban.com/subject/1309217/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1605700526.jpg","6.4","喜剧;惊悚;恐怖","粤语;泰语;英语","2005.0","86.0","见鬼10;见鬼3之见鬼10法;The Eye 10;The Eye 3","8c3e32aaef89c4c0f608e1e637706ef7","Movie"
"藏品","http://movie.douban.com/subject/6021917/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1723185096.jpg","6.7","动作;惊悚;恐怖","英语","2012.0","82.0","收藏家2：屠杀;夜魔2;搜尸魔","c00418a9d5ec25d6e73d46703c61bd7d","Movie"
"黑衣女人","http://movie.douban.com/subject/5156706/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1444609718.jpg","5.8","剧情;惊悚;恐怖","英语","2012.0","95.0","颤栗黑影(台);黑衣凶灵(港)","34c43bea8b0e087bb232385fc9412f5f","Movie"
"鬼遮眼","http://movie.douban.com/subject/20501030/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2167579290.jpg","6.6","恐怖","英语","2014.0","104.0","鬼遮眼(台);奥核之眼;圆窗;复眼;眼","cf49ede2c5427649fe1e31456a7752e7","Movie"
"第一诫","http://movie.douban.com/subject/2027923/","http://img4.douban.com/lpic/s3253679.jpg","6.8","动作;惊悚;恐怖;犯罪","粤语;汉语普通话","2008.0","95.0","There Are No Ghosts","15bd7703cf6949fc1e3bdd146af3fdf3","Movie"
"死亡录像3：创世纪","http://movie.douban.com/subject/4883258/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p975644198.jpg","5.6","喜剧;惊悚;恐怖","西班牙语","2012.0","80.0","80分钟死亡直播之变种尸新娘(港);录到鬼3：腥嫁娘(台);录到鬼3：姻尸录(台);死亡录像：起源;[REC] Genesis","563be7ce8375bb6aed3e6ebda5ad6288","Movie"
"驱魔","http://movie.douban.com/subject/1436846/","http://img4.douban.com/lpic/s1448739.jpg","7.5","剧情;惊悚;恐怖;犯罪","英语;Assyrian Neo-Aramaic;德语;希腊语;希伯来语;拉丁语;阿拉姆语","2005.0","122.0","艾米莉罗斯的驱魔记;恐怖灵讯","93e4db5144c5f7bc4bd49da1231b38ac","Movie"
"古宅心慌慌","http://movie.douban.com/subject/1308834/","http://img3.douban.com/lpic/s3018434.jpg","5.2","喜剧;惊悚;恐怖","粤语","2003.0","86.0","The Death Curse","bdf5bad64ee2edcd5e1133898826c037","Movie"
"活死人之地","http://movie.douban.com/subject/1416850/","http://img3.douban.com/lpic/s2862884.jpg","6.5","科幻;恐怖","英语;西班牙语;意大利语;波兰语;法语","2005.0","93.0","活死人地带;活尸禁区","f5b5f7d3703c6a60d1fab7ec0e3bbe3b","Movie"
"吓死鬼","http://movie.douban.com/subject/2030563/","http://img3.douban.com/lpic/s2713781.jpg","6.9","悬疑;惊悚;恐怖","泰语","2006.0","108.0","凶案还魂;The Victim;Phii khon pen;Spirit of the Victim","c02249af07850a4bab41a11eace0cb5c","Movie"
"致命弯道2","http://movie.douban.com/subject/2032339/","http://img3.douban.com/lpic/s2687944.jpg","6.4","动作;惊悚;恐怖","英语","2007.0","93.0","肢解狂魔2死路;肢解狂魔2;鬼挡路2","02e478ee924be85f8fddd7a8af94a267","Movie"
"鬼哭神嚎","http://movie.douban.com/subject/1309032/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1138058480.jpg","6.4","剧情;悬疑;惊悚;恐怖","英语","2005.0","90.0","惊悚艾米提威镇","4c4c463803edd4c09cbebf2cb6803769","Movie"
"连体阴","http://movie.douban.com/subject/2075994/","http://img3.douban.com/lpic/s2399572.jpg","6.4","剧情;惊悚;恐怖","泰语;韩语","2007.0","90.0","连体孤魂","58aa3a2f90a7687c3e478e0e6c5f12ae","Movie"
"新猛鬼街","http://movie.douban.com/subject/2998395/","http://img4.douban.com/lpic/s4193259.jpg","6.0","悬疑;惊悚;恐怖","英语","2010.0","95.0","半夜鬼上床：梦杀(台);猛鬼街(港);榆树街噩梦","eaac8b83841cccea24ab07646710653d","Movie"
"鬼域","http://movie.douban.com/subject/1778999/","http://img3.douban.com/lpic/s1650165.jpg","6.3","悬疑;惊悚;恐怖;奇幻","粤语","2006.0","108.0","Re-cycle","5dc9cf9a67f62ebc34435a3bad5fea8c","Movie"
"盂兰神功","http://movie.douban.com/subject/24522915/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2189101618.jpg","5.4","惊悚;恐怖","粤语","2014.0","82.0","Hungry Ghost Ritual","38dde7c66615bc1f4744fe9b9afa3133","Movie"
"古镜怪谈","http://movie.douban.com/subject/1305655/","http://img3.douban.com/lpic/s2405834.jpg","5.7","剧情;爱情;悬疑;恐怖;犯罪","粤语","2000.0","87.0","怪谈之魔镜;午夜凶镜;中国版午夜凶铃;The Mirror","e627643badbf30789c56186790a4d0d0","Movie"
"德州电锯杀人狂","http://movie.douban.com/subject/1300392/","http://img4.douban.com/lpic/s1399298.jpg","7.1","悬疑;恐怖","英语","1974.0","75.0","德州链锯杀人狂;德州电锯大屠杀;惨无人道","1fe8d3f23a477c943ffc9a1cb37f2806","Movie"
"地下墓穴","http://movie.douban.com/subject/25821124/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2197368321.jpg","6.5","惊悚;恐怖","英语;法语","2014.0","93.0","忐忑(台);巴黎地下坟场;Catacombes","32c61cf82e68b81d100b8ef7a12da6c8","Movie"
"德州电锯杀人狂3D","http://movie.douban.com/subject/5960681/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1757912861.jpg","5.5","惊悚;恐怖","英语","2013.0","92.0","The Texas Chainsaw Massacre 3D","81ca4a8ee2cc489087da82886acfa97f","Movie"
"鬼娃回魂","http://movie.douban.com/subject/1300077/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1302801606.jpg","6.7","悬疑;惊悚;恐怖","英语","1988.0","87.0","灵异入侵;恶灵入侵少年兵团","331847712901e0f929e02e80a333c402","Movie"
"着魔","http://movie.douban.com/subject/1297203/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1985283899.jpg","7.7","剧情;恐怖","英语","1981.0","124.0","迷恋","406568c894c888182e7c6e98d56a4b4a","Movie"
"新丧尸出笼","http://movie.douban.com/subject/1871840/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1439880843.jpg","6.4","惊悚;恐怖","英语","2008.0","86.0","The Need to Feed","be78dc28d1cbe7556d69724d9ee89645","Movie"
"死魂盒","http://movie.douban.com/subject/2132426/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1629715477.jpg","5.8","惊悚;恐怖","英语","2012.0","92.0","聚魔柜(台);阴魂转让(港);恶灵入侵","aa70dd78981c948393a3aad3dc6b9791","Movie"
"致命弯道3","http://movie.douban.com/subject/3148877/","http://img4.douban.com/lpic/s4015148.jpg","5.8","惊悚;恐怖;犯罪","英语","2009.0","92.0","","1d8166fbc994929313aefffb9fe4f4aa","Movie"
"刑房","http://movie.douban.com/subject/1482090/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2167803400.jpg","7.8","动作;惊悚;恐怖","英语;西班牙语","2007.0","191.0","疯人锯院;磨坊电影;Grind House","47d892a6a792f52edaf106b0ae2da393","Movie"
"三更2","http://movie.douban.com/subject/1401873/","http://img3.douban.com/lpic/s2802883.jpg","7.1","恐怖","粤语;日语;韩语;汉语普通话","2004.0","125.0","Three... Extremes","23022733c993299c94372cea22a6cfa4","Movie"
"茱莉娅的眼睛","http://movie.douban.com/subject/4049700/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p938695657.jpg","6.8","惊悚;恐怖","西班牙语","2012.0","118.0","盲眼谜情(台);朱莉娅的眼睛;眼中的茱莉亚;胡莉娅的眼睛;Julia's Eyes","3028ffdf4e6d61b049f1d46d76f883c2","Movie"
"咒怨2(美版)","http://movie.douban.com/subject/1482102/","http://img3.douban.com/lpic/s1933804.jpg","6.3","悬疑;恐怖","英语;日语","2006.0","102.0","咒怨2;不死咒怨2;鬼迷藏;美国版咒怨2","f62be82aa30393488252d7031155512f","Movie"
"三十极夜","http://movie.douban.com/subject/1871836/","http://img3.douban.com/lpic/s2763094.jpg","6.3","惊悚;恐怖","英语","2007.0","113.0","厄夜三十;恶夜30;尸城30夜","bcc9128407a39aa2e22786ffc8b2c37c","Movie"
"灵动：鬼影实录2","http://movie.douban.com/subject/4117274/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p636601024.jpg","5.9","惊悚;恐怖","英语","2010.0","98.0","鬼入镜(台);午夜来吓(港);午夜灵异录像2;超自然现象2","5abae0bff6a9477160a07eb06b8d332e","Movie"
"切尔诺贝利日记","http://movie.douban.com/subject/10508907/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1727072001.jpg","5.6","恐怖","英语","2012.0","88.0","切尔诺贝尔屠亡实录(港);厄夜車諾比(台)","ff121c51282acb9d34ff2eb9b28152e0","Movie"
"杀出狂人镇","http://movie.douban.com/subject/1892147/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2210461329.jpg","6.1","剧情;动作;科幻;悬疑;惊悚;恐怖","英语","2010.0","101.0","尸心疯","1e6b2e4200d30066ccedfe5ed9d5c418","Movie"
"鬼玩人","http://movie.douban.com/subject/1292501/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2073163069.jpg","7.0","恐怖","英语","1981.0","70.0","尸变;死亡魔鬼","d2446bccb941c9413ff37f5deac26ed4","Movie"
"你是下一个","http://movie.douban.com/subject/6128025/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2123732327.jpg","6.4","惊悚;恐怖","英语","2011.0","95.0","下一个就是你","8a42633fcba59bc3a2b1de5edc58a253","Movie"
"墓地邂逅","http://movie.douban.com/subject/5384590/","http://img3.douban.com/lpic/s6980985.jpg","6.5","悬疑;恐怖","英语","2011.0","92.0","逃离墓地;遇见亡灵","8322139bd3d47c564d4ea9049d3c0dac","Movie"
"阴风阵阵","http://movie.douban.com/subject/1296332/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1122861474.jpg","7.2","恐怖","意大利语;俄语;英语;德语;拉丁语","1977.0","95.0","坐立不安","08a734d6b0dff1b365ea4fd233662235","Movie"
"鬼三惊","http://movie.douban.com/subject/11610998/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2173981092.jpg","6.1","恐怖","泰语","2012.0","96.0","勾魂3点终(港);鬼三惊(台);凌晨三点3D;3 A.M. 3D","77fa0118a5abefabf98eeeba2eeb40c9","Movie"
"救命","http://movie.douban.com/subject/1308797/","http://img4.douban.com/lpic/s3668677.jpg","6.6","剧情;惊悚;恐怖","粤语","2004.0","88.0","Koma","82cbd1069a8b45d5d25ed77c840ee702","Movie"
"咒怨(美版)","http://movie.douban.com/subject/1308792/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1619343522.jpg","6.2","悬疑;恐怖","英语;日语","2004.0","98.0","美版咒怨;咒怨西洋篇;不死咒怨;The Juon","3c05cda8ca941fe4afdcb9aee3c70e81","Movie"
"午夜凶铃(美版)","http://movie.douban.com/subject/1305419/","http://img4.douban.com/lpic/s3238137.jpg","6.3","悬疑;恐怖","英语","2002.0","115.0","美版午夜凶铃","df3872c365aebeb8c146dee164101d82","Movie"
"鬼书","http://movie.douban.com/subject/25785812/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2191085906.jpg","6.2","惊悚;恐怖","英语","2014.0","92.0","巴巴杜;鬼敲门(台)","d92c4c29c810078c262f215b8a0f124f","Movie"
"黑楼孤魂","http://movie.douban.com/subject/1830189/","http://img3.douban.com/lpic/s1690662.jpg","7.0","剧情;惊悚;恐怖","普通话","1989.0","100.0","黑楼惊魂;The Lonely Spirit In An Old Building","bba988ce097d659cadc12a2620d39589","Movie"
"佛莱迪大战杰森","http://movie.douban.com/subject/1302429/","http://img4.douban.com/lpic/s1454437.jpg","6.2","惊悚;恐怖","英语","2003.0","97.0","鬼王再生;佛莱迪大战杰森之开膛破肚;十三号星期五半夜鬼上床;FvJ","29f8944250bf3c8857c33568cbecc70a","Movie"
"怪物","http://movie.douban.com/subject/1437883/","http://img3.douban.com/lpic/s1797973.jpg","6.4","恐怖","粤语","2005.0","93.0","救命2怪物;Home Sweet Home","4ff78c31b80ab4faf5102b8c440616d0","Movie"
"恶魔的艺术","http://movie.douban.com/subject/1883406/","http://img3.douban.com/lpic/s3191865.jpg","6.3","悬疑;恐怖","泰语","2004.0","96.0","Khon len khong;Art of the Devil","2dd43cc4cb518b2d5dd93755f2413cb4","Movie"
"怪谈协会","http://movie.douban.com/subject/1301156/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1519798098.jpg","7.2","喜剧;恐怖","粤语","1996.0","90.0","Till Death Do Us Laugh","0af728346358c5c55a7739c0b0743dc1","Movie"
"灵动：鬼影实录3","http://movie.douban.com/subject/5374152/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1260532789.jpg","6.6","惊悚;恐怖","英语","2011.0","85.0","午夜再來嚇(港)","3b877c5cc7ca764ae90005b28fd0b7af","Movie"
"阴阳路","http://movie.douban.com/subject/1480051/","http://img4.douban.com/lpic/s3087829.jpg","6.6","恐怖","粤语","1997.0","98.0","Troublesome Night","abfc2a824cfd109428f3e0d422d80674","Movie"
"殉难者","http://movie.douban.com/subject/3012009/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2175244760.jpg","6.9","剧情;惊悚;恐怖","法语","2008.0","99.0","极限：残杀炼狱(台);殉道者;烈士","e1c64c0eda4bff384838e845c2ff5776","Movie"
"鬼娃新娘","http://movie.douban.com/subject/1293035/","http://img3.douban.com/lpic/s3128173.jpg","6.7","喜剧;惊悚;恐怖","英语","1998.0","89.0","鬼娃回魂4","7789b912e94c3dea5672e811065a7bbb","Movie"
"食人鱼3DD","http://movie.douban.com/subject/5323911/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1577133369.jpg","4.4","喜剧;惊悚;恐怖;灾难","英语","2012.0","83.0","变种食人鲳3DD 祼命水世界(港);3D食人鱼2：全面猎杀(台);食人鱼2;食人鱼3D续集","ec860b8857d888b586f34b7a64ad8798","Movie"
"魔窟","http://movie.douban.com/subject/1309056/","http://img4.douban.com/lpic/s1432197.jpg","6.1","动作;惊悚;恐怖;冒险","英语;罗马尼亚语","2005.0","93.0","魔洞余生;惊心洞吓","03547d4e9733bc2323936d9c8da2b2aa","Movie"
"恶魔的艺术3：鬼影随行","http://movie.douban.com/subject/3095189/","http://img3.douban.com/lpic/s3211264.jpg","6.8","恐怖","泰语","2008.0","","邪降3：鬼影随行;Art of the Devil 3;Long khong 2","0b59e640ad4a42e911e8f8f44d2d75b2","Movie"
"校墓处","http://movie.douban.com/subject/2036996/","http://img3.douban.com/lpic/s3015461.jpg","5.4","恐怖","粤语","2007.0","89.0","The Haunted School","1be43edb95ae130db76412da3995a5f3","Movie"
"我唾弃你的坟墓2","http://movie.douban.com/subject/24870066/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2105110324.jpg","6.1","惊悚;恐怖;犯罪","英语","2013.0","106.0","","2425bfaf1d94926fa22124a66e52460b","Movie"
"怪谈新耳袋 电影版","http://movie.douban.com/subject/1438790/","http://img4.douban.com/lpic/s1456099.jpg","7.0","恐怖","日语","2004.0","92.0","怪谈新耳袋电影版;Tales of Terror The Movie;怪谈新耳袋剧场版","1b3f75ec25e83c43518b71d2ade537fa","Movie"
"无人生还","http://movie.douban.com/subject/6788517/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1942243073.jpg","6.1","惊悚;恐怖","英语","2012.0","86.0","","8404a81df109bf13f0ba3192b3a7e141","Movie"
"致命录像带","http://movie.douban.com/subject/10466639/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1744740661.jpg","6.2","惊悚;恐怖","英语","2012.0","116.0","恐怖录像带;VHS","37009a47634297501820a92810ab7338","Movie"
"月光光心慌慌","http://movie.douban.com/subject/1299586/","http://img3.douban.com/lpic/s2574730.jpg","6.4","悬疑;恐怖","英语","1978.0","101.0","万圣节;抓鬼节;John Carpenter's Halloween","5e8f24faddb25da04630a02672c9a596","Movie"
"心中有鬼","http://movie.douban.com/subject/1890787/","http://img3.douban.com/lpic/s2147851.jpg","5.6","剧情;惊悚;恐怖","汉语普通话","2007.0","91.0","誓言;The Matrimony","83b84786543ef08830feef58db84dac9","Movie"
"黑色星期五","http://movie.douban.com/subject/1914923/","http://img4.douban.com/lpic/s3380796.jpg","5.8","恐怖","英语","2009.0","97.0","13号星期五","3b8184ffd08cf08a2a39606670dbea3b","Movie"
"灵异咒","http://movie.douban.com/subject/1979068/","http://img4.douban.com/lpic/s2140978.jpg","7.1","恐怖","日语","2005.0","115.0","诅咒","ecac130666028073a944dda89f83a396","Movie"
"惊心食人族","http://movie.douban.com/subject/1306670/","http://img4.douban.com/lpic/s4648658.jpg","5.9","悬疑;恐怖","英语","2001.0","87.0","毛骨悚然;魔鬼尸餐;Jeepers Creepers - What's Eating You?","a9ee492583ff3cc1795a9efdf9978180","Movie"
"刺","http://movie.douban.com/subject/3217669/","http://img3.douban.com/lpic/s3260832.jpg","6.0","剧情;科幻;惊悚;恐怖","英语","2008.0","82.0","分裂;异形魔种","d10892bf8d0287c38bf282e71fae3890","Movie"
"来电惊魂","http://movie.douban.com/subject/1461348/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1803008852.jpg","6.0","惊悚;恐怖","英语","2006.0","87.0","夺命电话(台);陌生来电;惊呼狂叫","49aa3a14a438d5d47a8f94c59ea99e07","Movie"
"鬼影","http://movie.douban.com/subject/2364838/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1525040305.jpg","6.2","悬疑;惊悚;恐怖","英语;日语","2008.0","90.0","鬼照片;美版鬼影;心灵写真","0ee319fb8a4786d9f429019c2e667637","Movie"
"趣味游戏美国版","http://movie.douban.com/subject/1892527/","http://img3.douban.com/lpic/s2886735.jpg","6.6","剧情;惊悚;恐怖","英语","2007.0","111.0","趣味游戏;大快人心;恐怖游戏;大刽人心;疯杀游戏;Funny Games U.S.","ccff55bcbd82397e5cc23bc921f1e7fe","Movie"
